title,brand,salesSite,isEachShippingFee,isPremium,isCrossBorderShipping,isOnlineOnly,shippingFee,shippingFreeOver,availableDeliveryJeju,availableDeliveryIsland,shippingFeeJeju,shippingFeeIsland,courierCompany,pdtName,optionName1,optionName2,totalReviewQty,totalScore,tagList1,tagList2,tagList3,tagList4,ctgL4Id,thumbImgPath1,thumbImgPath2,thumbImgPath3,thumbImgPath4,detailImgPath,modelCode1,optionValue1,optionValue2,stock1,price1,modelCode2,optionValue3,optionValue4,stock2,price2,modelCode3,optionValue5,optionValue6,stock3,price3,modelCode4,optionValue7,optionValue8,stock4,price4,returnCity,returnStreet,returnDetail,returnPostalCode,exchangeShippingFee,returnShippingFee,consignmentName,consignmentCity,consignmentStreet,consignmentDetail,consignmentPostalCode,mailOrderNum
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,나이키,신세계백화점,false,false,false,true,0,1000000,true,true,5000,10000,우체국택배,운동기구,색상,사이즈,431,48,고양이,라운드넥,덤벨,라운드넥,2146,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,pink,S,748,1712950,91058392,red,XL,85,693410,TEE-NEW JDI SWOOSH,pink,L,792,5664320,91058392,green,M,120,3533530,Seoul,Haeundae,노란대문,23853,3000,3000,넥스트젠팩,Jeju,Haeundae,노란대문,23853,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계백화점,true,true,false,false,3000,50000,true,true,3000,10000,우체국택배,츄르,색상,사이즈,281,26,주니어,셔츠,중량,간식,1791,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,SS,936,7390180,91058392,red,L,860,4089310,TEE-NEW JDI SWOOSH,blue,S,268,3197610,TEE-NEW JDI SWOOSH,red,M,90,3785150,Seoul,Haeundae,노란대문,98475,6000,2500,넥스트젠팩,Busan,Gangnam,101호,13245,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,이마트몰,true,true,true,false,0,50000,true,true,3000,10000,CJ택배,티셔츠,색상,사이즈,204,7,옷,주니어,고양이,셔츠,477,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,black,S,572,574650,TEE-NEW JDI SWOOSH,red,XL,706,1273360,920193850,pink,M,145,6300950,920193850,pink,M,598,2171080,Seoul,Haeundae,노란대문,12345,6000,6000,넥스트젠팩,Jeju,Haeundae,101호,13245,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,나이키,신세계백화점,true,true,true,true,3000,1000000,true,true,7000,10000,우체국택배,수영장,색상,사이즈,219,7,셔츠,옷,중량,덤벨,342,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,black,S,781,6055930,TEE-NEW JDI SWOOSH,blue,SS,159,4259880,920193850,black,SS,851,8918370,TEE-NEW JDI SWOOSH,blue,M,637,9285650,Jeju,Gangnam,405호,12345,3000,3000,넥스트젠팩,Seoul,Haeundae,1F,98475,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,신세계백화점,true,false,false,false,10000,50000,true,true,5000,10000,우체국택배,츄르,색상,사이즈,264,9,바벨,덤벨,고양이,덤벨,2451,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,blue,XL,496,6563190,TEE-NEW JDI SWOOSH,green,SS,740,2043550,TEE-NEW JDI SWOOSH,blue,SS,592,2578100,91058392,blue,M,244,394020,Busan,Haeundae,노란대문,98475,3000,2500,넥스트젠팩,Seoul,Gangnam,1F,23853,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,신세계백화점,true,false,true,false,0,50000,true,true,5000,7000,우체국택배,츄르,색상,사이즈,163,34,반팔티,반팔,츄르,옷,906,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,SS,201,1946850,91058392,pink,SS,577,47330,91058392,black,L,196,6771780,TEE-NEW JDI SWOOSH,black,M,591,8425190,Seoul,Gangnam,1F,98475,3000,2500,넥스트젠팩,Seoul,Haeundae,405호,23853,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,신세계백화점,false,false,true,true,0,50000,true,true,7000,10000,우체국택배,츄르,색상,사이즈,466,24,반팔티,반팔티,중량,수영장,260,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,XL,552,6281430,91058392,black,M,687,8898310,91058392,black,XL,175,2254270,TEE-NEW JDI SWOOSH,blue,S,388,552610,Jeju,Haeundae,405호,13245,2500,6000,넥스트젠팩,Busan,Haeundae,405호,23853,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",이나바,이마트몰,false,false,true,true,10000,50000,true,true,3000,10000,CJ택배,츄르,색상,사이즈,400,23,셔츠,수영장,츄르,바벨,1595,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,green,L,514,9062060,920193850,red,S,225,9784200,TEE-NEW JDI SWOOSH,green,M,952,2538770,TEE-NEW JDI SWOOSH,black,XL,497,2727810,Busan,Gangnam,노란대문,23853,5000,6000,넥스트젠팩,Jeju,Haeundae,노란대문,13245,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,이마트몰,true,false,true,false,0,50000,true,true,3000,10000,우체국택배,티셔츠,색상,사이즈,253,15,라운드넥,반팔티,푸마,중량,1726,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,red,SS,490,2842290,91058392,blue,M,79,6927400,TEE-NEW JDI SWOOSH,black,L,382,6216700,TEE-NEW JDI SWOOSH,green,XL,472,5293420,Jeju,Haeundae,101호,23853,2500,6000,넥스트젠팩,Seoul,Haeundae,노란대문,23853,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,신세계백화점,false,true,false,false,0,1000000,true,true,7000,10000,CJ택배,운동기구,색상,사이즈,344,49,수영장,나이키,옷,주니어,1993,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,pink,XL,430,7322390,920193850,pink,XL,38,9400200,920193850,blue,XL,21,1363740,TEE-NEW JDI SWOOSH,pink,XL,267,1893960,Busan,Haeundae,1F,23853,2500,2500,넥스트젠팩,Seoul,Gangnam,노란대문,23853,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,신세계백화점,false,false,true,false,0,50000,true,true,3000,10000,우체국택배,수영장,색상,사이즈,32,43,중량,바벨,고양이밥,덤벨,1491,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,L,5,6467200,91058392,pink,SS,993,9812040,91058392,blue,L,671,8704470,91058392,pink,XL,701,7445740,Busan,Haeundae,1F,23853,5000,3000,넥스트젠팩,Jeju,Gangnam,1F,13245,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계백화점,true,false,false,false,10000,1000000,true,true,3000,7000,우체국택배,운동기구,색상,사이즈,395,33,푸마,중량,옷,나이키,1667,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,pink,S,677,4444630,920193850,green,XL,846,9663790,91058392,green,L,253,6166990,91058392,pink,XL,414,9154150,Jeju,Gangnam,1F,13245,3000,2500,넥스트젠팩,Jeju,Haeundae,101호,23853,2015-대구중구-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계몰,true,true,false,false,10000,50000,true,true,7000,10000,CJ택배,운동기구,색상,사이즈,302,48,옷,중량,수영장,츄르,2184,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,green,S,349,6747310,920193850,blue,M,181,1425650,920193850,red,SS,365,4338560,920193850,pink,XL,553,446980,Seoul,Gangnam,노란대문,12345,2500,5000,넥스트젠팩,Seoul,Gangnam,405호,12345,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,이마트몰,false,false,true,false,0,1000000,true,true,3000,10000,우체국택배,티셔츠,색상,사이즈,380,46,수영장,츄르,덤벨,라운드넥,2062,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,black,XL,177,2543100,920193850,black,S,515,1898010,TEE-NEW JDI SWOOSH,blue,SS,461,7943710,91058392,blue,XL,636,4439450,Seoul,Haeundae,405호,12345,6000,2500,넥스트젠팩,Busan,Gangnam,405호,98475,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,이마트몰,false,false,true,true,10000,1000000,true,true,7000,10000,우체국택배,츄르,색상,사이즈,164,37,나이키,바벨,라운드넥,셔츠,1818,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,red,S,520,5858740,TEE-NEW JDI SWOOSH,red,SS,456,1076930,91058392,red,SS,643,8819860,91058392,black,S,277,7151800,Jeju,Haeundae,101호,13245,3000,5000,넥스트젠팩,Seoul,Gangnam,1F,12345,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,이마트몰,false,true,false,false,0,1000000,true,true,3000,10000,CJ택배,티셔츠,색상,사이즈,68,38,주니어,푸마,간식,티셔츠,1600,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,pink,L,411,4168780,TEE-NEW JDI SWOOSH,black,XL,238,9518280,91058392,green,XL,239,1176360,TEE-NEW JDI SWOOSH,blue,SS,421,9406630,Jeju,Gangnam,노란대문,13245,2500,5000,넥스트젠팩,Seoul,Gangnam,노란대문,13245,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,이마트몰,true,true,true,false,0,50000,true,true,5000,7000,CJ택배,운동기구,색상,사이즈,324,43,셔츠,반팔티,고양이밥,나이키,2595,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,blue,L,659,7666710,91058392,red,L,204,8876530,91058392,green,SS,903,9845890,TEE-NEW JDI SWOOSH,black,L,823,4932190,Jeju,Gangnam,405호,12345,6000,3000,넥스트젠팩,Seoul,Gangnam,노란대문,98475,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,인텍스,이마트몰,true,true,false,false,10000,1000000,true,true,7000,7000,CJ택배,운동기구,색상,사이즈,145,10,나이키,나이키,고양이밥,덤벨,49,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,M,37,1466800,920193850,red,M,339,8302510,920193850,pink,M,581,464630,91058392,green,L,821,3203080,Busan,Gangnam,1F,13245,5000,2500,넥스트젠팩,Busan,Gangnam,노란대문,23853,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",이나바,이마트몰,true,false,true,false,3000,1000000,true,true,5000,7000,CJ택배,운동기구,색상,사이즈,21,45,츄르,중량,간식,옷,125,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,black,M,859,6652540,920193850,red,SS,469,7373230,TEE-NEW JDI SWOOSH,black,SS,243,8558980,TEE-NEW JDI SWOOSH,pink,M,845,9578250,Busan,Haeundae,101호,23853,3000,6000,넥스트젠팩,Seoul,Haeundae,101호,98475,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),이나바,신세계몰,false,false,false,false,3000,1000000,true,true,7000,7000,CJ택배,수영장,색상,사이즈,159,48,옷,반팔,주니어,고양이밥,832,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,SS,399,7348670,91058392,red,S,581,6352300,920193850,red,L,836,3403250,920193850,black,L,335,8027210,Seoul,Haeundae,405호,12345,2500,5000,넥스트젠팩,Jeju,Haeundae,1F,23853,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,나이키,이마트몰,true,true,false,false,10000,50000,true,true,3000,10000,우체국택배,운동기구,색상,사이즈,447,17,옷,중량,고양이밥,간식,1271,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,pink,SS,539,3374540,TEE-NEW JDI SWOOSH,green,SS,784,3998580,91058392,red,M,803,7269130,920193850,black,L,395,152940,Jeju,Gangnam,101호,13245,3000,5000,넥스트젠팩,Jeju,Haeundae,405호,23853,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계몰,false,true,false,true,10000,1000000,true,true,7000,10000,우체국택배,운동기구,색상,사이즈,203,30,고양이밥,티셔츠,반팔,고양이,90,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,green,XL,735,559360,TEE-NEW JDI SWOOSH,blue,SS,31,2662250,920193850,red,S,461,1888480,91058392,green,L,683,6266080,Busan,Gangnam,1F,12345,6000,2500,넥스트젠팩,Seoul,Gangnam,노란대문,23853,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,신세계몰,true,false,true,true,10000,1000000,true,true,7000,7000,CJ택배,운동기구,색상,사이즈,87,33,옷,바벨,고양이,수영장,306,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,green,M,706,4175610,91058392,pink,L,668,3589750,920193850,black,SS,143,214410,91058392,pink,S,995,675180,Seoul,Gangnam,노란대문,23853,5000,5000,넥스트젠팩,Jeju,Gangnam,노란대문,23853,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계몰,true,false,true,true,0,1000000,true,true,5000,7000,CJ택배,수영장,색상,사이즈,439,35,간식,티셔츠,바벨,나이키,634,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,blue,XL,449,6364350,91058392,black,L,102,8484290,91058392,red,L,802,4204330,91058392,blue,S,854,7433730,Busan,Gangnam,1F,13245,6000,6000,넥스트젠팩,Seoul,Gangnam,101호,12345,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),이나바,이마트몰,true,false,true,false,3000,1000000,true,true,7000,7000,CJ택배,운동기구,색상,사이즈,378,28,고양이밥,수영장,고양이밥,티셔츠,1405,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,blue,S,759,1894260,91058392,black,M,441,2747530,TEE-NEW JDI SWOOSH,red,L,710,6883160,91058392,blue,S,963,8779760,Jeju,Gangnam,1F,13245,2500,3000,넥스트젠팩,Jeju,Haeundae,101호,98475,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,이나바,신세계백화점,false,true,true,false,10000,1000000,true,true,5000,7000,CJ택배,츄르,색상,사이즈,148,33,고양이,티셔츠,중량,티셔츠,1324,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,black,XL,558,6971310,920193850,pink,SS,741,3086420,TEE-NEW JDI SWOOSH,blue,SS,435,5703080,TEE-NEW JDI SWOOSH,blue,XL,447,3951940,Seoul,Haeundae,1F,12345,6000,5000,넥스트젠팩,Seoul,Gangnam,노란대문,13245,2015-대구중구-1234
